Time,Vm for Node #0,Vm for Node #1,
0.0,-65.00003242671683,-65.00003242671683
0.01,-65.00006366229988,-65.00006366229988
0.02,-65.00009376020567,-65.00009376020567
0.03,-65.00012277139939,-65.00012277139939
0.04,-65.00015074447091,-65.00015074447091
0.05,-65.00017772574546,-65.00017772574546
0.06,-65.00020375938912,-65.00020375938912
0.07,-65.00022888750946,-65.00022888750946
0.08,-65.00025315025147,-65.00025315025147
0.09,-65.00027658588903,-65.00027658588903
0.1,-64.80029923091219,-65.00029923091219
0.11,-64.6018091437835,-65.000187786777
0.12,-64.40476223125879,-64.99994435957228
0.13,-64.2091165612491,-64.99957098546537
0.14,-64.0148320326399,-64.99906963413396
0.15,-63.821870085741764,-64.99844221187709
0.16,-63.63019344723055,-64.99769056443827
0.17,-63.439765904419154,-64.9968164795694
0.18,-63.250552104517666,-64.99582168936004
0.19,-63.0625173752142,-64.99470787235364
0.2,-62.87562756346982,-64.99347665546935
0.21,-62.689848889888864,-64.99212961574587
0.22,-62.50514781641601,-64.99066828192174
0.23,-62.32149092543791,-64.98909413586465
0.24,-62.138844808640286,-64.98740861386094
0.25,-61.95717596420089,-64.98561310777522
0.26,-61.776450701090866,-64.98370896608878
0.27,-61.596635049418914,-64.98169749482452
0.28,-61.41769467588878,-64.9795799583653
0.29,-61.239594803554525,-64.97735758017194
0.3,-61.062300135154324,-64.97503154340598
0.31,-60.88577477938398,-64.97260299146242
0.32,-60.709982179538635,-64.9700730284165
0.33,-60.534885044007346,-64.96744271938819
0.34,-60.36044527815166,-64.96471309082806
0.35000000000000003,-60.186623917137545,-64.96188513072713
0.36,-60.01338105932103,-64.95895978875346
0.37,-59.84067579981254,-64.95593797631753
0.38,-59.66846616386432,-64.95282056656833
0.39,-59.49670903973951,-64.94960839432179
0.4,-59.32536011073133,-64.94630225592257
0.41000000000000003,-59.154373786007234,-64.94290290904051
0.42,-58.983703129954684,-64.939411072402
0.43,-58.81329978970482,-64.93582742545708
0.44,-58.64311392050592,-64.9321526079822
0.45,-58.47309410861152,-64.92838721961854
0.46,-58.30318729133829,-64.92453181934546
0.47000000000000003,-58.13333867393576,-64.92058692488851
0.48,-57.963491642894695,-64.91655301206106
0.49,-57.7935876753024,-64.91243051403816
0.5,-57.62356624383205,-64.90821982056131
0.51,-57.453364716928995,-64.90392127707219
0.52,-57.28291825372958,-64.8995351837733
0.53,-57.11215969321775,-64.89506179461306
0.54,-56.9410194370905,-64.89050131619241
0.55,-56.76942532576578,-64.88585390659001
0.56,-56.59730250692483,-64.8811196741022
0.5700000000000001,-56.42457329593515,-64.87629867589392
0.58,-56.251157027449864,-64.8713909165563
0.59,-56.07696989742371,-64.86639634656572
0.6,-56.101924794725036,-64.86131486063935
0.61,-56.12428022778265,-64.85627962931433
0.62,-56.14407579342254,-64.85128824815332
0.63,-56.16135365319775,-64.84633838078207
0.64,-56.17615807371615,-64.84142775868523
0.65,-56.18853499700748,-64.83655418076955
0.66,-56.19853164112314,-64.83171551271289
0.67,-56.206196130770934,-64.82690968611736
0.68,-56.21157715746179,-64.82213469748521
0.6900000000000001,-56.21472366837946,-64.8173886070353
0.7000000000000001,-56.215684582971384,-64.81266953737783
0.71,-56.214508536093064,-64.80797567206403
0.72,-56.21124364641384,-64.80330525402691
0.73,-56.20593730870347,-64.79865658392823
0.74,-56.198636008561465,-64.79402801842596
0.75,-56.189385158120345,-64.78941796837542
0.76,-56.17822895124509,-64.78482489697643
0.77,-56.16521023676132,-64.78024731787791
0.78,-56.150370408269744,-64.77568379324995
0.79,-56.13374930914181,-64.77113293183314
0.8,-56.115385151338536,-64.76659338697314
0.81,-56.09531444674855,-64.76206385464856
0.8200000000000001,-56.07357194980113,-64.7575430714984
0.8300000000000001,-56.0501906101727,-64.75302981285529
0.84,-56.02520153447078,-64.74852289078945
0.85,-55.998633955844966,-64.74402115216797
0.86,-55.97051521054058,-64.73952347673313
0.87,-55.94087072047543,-64.73502877520266
0.88,-55.90972398098303,-64.73053598739502
0.89,-55.87709655292682,-64.72604408038109
0.9,-55.84300805844794,-64.72155204666446
0.91,-55.80747617966462,-64.71705890239082
0.92,-55.77051665969324,-64.71256368558763
0.93,-55.73214330541016,-64.70806545443396
0.9400000000000001,-55.69236799141852,-64.70356328556085
0.9500000000000001,-55.651200664726694,-64.69905627238147
0.96,-55.60864934968316,-64.69454352345078
0.97,-55.564720152748144,-64.69002416085353
0.98,-55.519417266713965,-64.68549731861972
0.99,-55.472742974014864,-64.68096214116599
1.0,-55.42469764879242,-64.67641778176151
1.01,-55.37527975740513,-64.67186340101672
1.02,-55.32448585709029,-64.66729816539286
1.03,-55.272310592502826,-64.66272124573055
1.04,-55.21874668986984,-64.65813181579506
1.05,-55.163784948510724,-64.65352905083601
1.06,-55.10741422948168,-64.64891212615926
1.07,-55.04962144110952,-64.6442802157082
1.08,-54.990391521183916,-64.63963249065213
1.09,-54.929707415578385,-64.63496811797859
1.1,-54.8675500530701,-64.63028625908719
1.11,-54.80389831612543,-64.62558606838168
1.12,-54.73872900741304,-64.62086669185732
1.1300000000000001,-54.672016811799175,-64.6161272656802
1.1400000000000001,-54.603734253569996,-64.61136691475544
1.1500000000000001,-54.533851648614366,-64.60658475128051
1.16,-54.46233705128608,-64.60177987328032
1.17,-54.38915619564835,-64.59695136312023
1.18,-54.314272430784456,-64.592098285993
1.19,-54.23764664983705,-64.58721968837588
1.2,-54.159237212414624,-64.58231459645324
1.21,-54.078999859976754,-64.57738201450057
1.22,-53.99688762378011,-64.57242092322501
1.23,-53.912850724933904,-64.56743027805757
1.24,-53.826836466077374,-64.5624090073919
1.25,-53.73878911415169,-64.55735601076407
1.26,-53.648649773694686,-64.55227015696768
1.27,-53.55635625003842,-64.54715028209823
1.28,-53.461842901736794,-64.54199518752021
1.29,-53.3650404814921,-64.53680363775015
1.3,-53.265875964786005,-64.53157435824828
1.31,-53.164272365350556,-64.52630603311101
1.32,-53.060148536538605,-64.52099730265614
1.33,-52.953418957569156,-64.51564676089164
1.34,-52.84399350353157,-64.5102529528588
1.35,-52.73177719793193,-64.50481437183946
1.36,-52.616669946454536,-64.49932945641648
1.37,-52.498566250490406,-64.49379658737575
1.3800000000000001,-52.377354898851955,-64.48821408443715
1.3900000000000001,-52.252918635946756,-64.48258020280083
1.4000000000000001,-52.12513380452315,-64.47689312949446
1.41,-51.99386996092397,-64.47115097950525
1.42,-51.858989460590756,-64.46535179168019
1.43,-51.7203470113472,-64.4594935243756
1.44,-51.57778919175578,-64.4535740508364
1.45,-51.43115393158229,-64.44759115428322
1.46,-51.280269951118036,-64.4415425226841
1.47,-51.124956155794735,-64.43542574318505
1.48,-50.96502098218045,-64.42923829617199
1.49,-50.800261691062474,-64.4229775489338
1.5,-50.63046360290107,-64.41664074889387
1.51,-50.455399270472306,-64.4102250163742
1.52,-50.27482758300484,-64.40372733685335
1.53,-50.088492795548355,-64.39714455267558
1.54,-49.896123476686476,-64.39047335416494
1.55,-49.6974313670174,-64.38371027009354
1.56,-49.49211014006536,-64.37685165744868
1.57,-49.27983405644899,-64.36989369043819
1.58,-49.06025650121121,-64.36283234866778
1.59,-48.833008393201766,-64.35566340441768
1.6,-48.59769645429176,-64.34838240893912
1.61,-48.35390132497979,-64.34098467768342
1.62,-48.10117551161648,-64.33346527436825
1.6300000000000001,-47.83904114901964,-64.32581899377608
1.6400000000000001,-47.56698756067145,-64.31804034317011
1.6500000000000001,-47.284468596977774,-64.31012352220154
1.6600000000000001,-46.990899730226026,-64.30206240116998
1.67,-46.68565488290536,-64.2938504974854
1.68,-46.36806296395869,-64.28548095016549
1.69,-46.037404085335915,-64.2769464921865
1.7,-45.69290542893791,-64.26823942048814
1.71,-45.333736731720904,-64.25935156341491
1.72,-44.95900535443008,-64.25027424535558
1.73,-44.56775089723328,-64.24099824832174
1.74,-44.15893932354728,-64.23151377018283
1.75,-43.73145655175128,-64.22181037925164
1.76,-43.28410147348125,-64.21187696488913
1.77,-42.81557835708667,-64.20170168377193
1.78,-42.32448859599393,-64.19127190144063
1.79,-41.80932176466912,-64.18057412872265
1.8,-41.268445950276245,-64.16959395260099
1.81,-40.70009733685702,-64.15831596108143
1.82,-40.10236903204824,-64.1467236615985
1.83,-39.47319914546257,-64.13479939249608
1.84,-38.81035815476817,-64.12252422712753
1.85,-38.111435632614764,-64.1098778701469
1.86,-37.37382645793359,-64.09683854561347
1.87,-36.59471670267082,-64.08338287661606
1.8800000000000001,-35.7710694746085,-64.06948575625206
1.8900000000000001,-34.89961111474765,-64.05512020998252
1.9000000000000001,-33.97681830147357,-64.04025724964896
1.9100000000000001,-32.99890681292627,-64.02486571980157
1.92,-31.961822955333464,-64.00891213748217
1.93,-30.86123899258727,-63.992360527266584
1.94,-29.692554327543895,-63.97517225424457
1.95,-28.45090470690129,-63.95730585875948
1.96,-27.13118236826465,-63.93871689821204
1.97,-25.728070837062525,-63.919357803134474
1.98,-24.23609902118778,-63.89917775715437
1.99,-22.64972033327976,-63.87812261348888
2.0,-20.96342375062393,-63.856134864329036
2.0100000000000002,-19.17188489836071,-63.83315368395147
2.02,-17.270166219977853,-63.80911507162201
2.0300000000000002,-15.253975758363795,-63.7839521261954
2.04,-13.119993525422837,-63.75759549041805
2.05,-10.866272220491913,-63.72997400863473
2.06,-8.492714340771306,-63.70101564577594
2.07,-6.001619623083627,-63.67064871650679
2.08,-3.398284526251711,-63.63880346902027
2.09,-0.6916188639990466,-63.60541405545178
2.1,2.105275536916403,-63.57042089743071
2.11,4.974640898229056,-63.53377341853348
2.12,7.893809826733344,-63.49543306454361
2.13,10.835267334518312,-63.45537646944003
2.14,13.767127508350661,-63.41359855598883
2.15,16.654094345289778,-63.37011529560795
2.16,19.45892056292787,-63.32496580809428
2.17,22.144299584316688,-63.27821347517616
2.18,24.675036506624828,-63.22994578763151
2.19,27.020263971935552,-63.180272750644136
2.2,29.155422419574336,-63.12932382934564
2.21,31.063730901538005,-63.077243603389284
2.22,32.736941270085936,-63.02418648028305
2.23,34.17528380869865,-62.970310952203015
2.24,35.38664866736592,-62.91577393810683
2.25,36.385169818722574,-62.860725718821186
2.2600000000000002,37.189456825535665,-62.80530585744447
2.27,37.82073991971274,-62.749640330741734
2.2800000000000002,38.301159711859974,-62.69383991852776
2.29,38.65236254874634,-62.63799974366657
2.3000000000000003,38.89447996484046,-62.582199749106216
2.31,39.04549664808357,-62.52650584806789
2.32,39.12095846880428,-62.470971482935816
2.33,39.133943948697734,-62.415639363023175
2.34,39.09521580637199,-62.36054320445927
2.35,39.01347723713932,-62.3057093525202
2.36,38.895673280323415,-62.251158217944464
2.37,38.747295312992705,-62.19690549908011
2.38,38.572662750247844,-62.1429631898755
2.39,38.3751686897179,-62.089340390956586
2.4,38.157485142456025,-62.03604394968305
2.41,37.92172906798499,-61.98307895772048
2.42,37.669593434208565,-61.930449133577135
2.43,37.402448744773054,-61.8781571144788
2.44,37.12142059109378,-61.82620467809751
2.45,36.82744829791198,-61.77459291075334
2.46,36.52132898030275,-61.72332233517487
2.47,36.2037505243059,-61.67239300790406
2.48,35.875316255088734,-61.62180459399697
2.49,35.53656341552565,-61.5715564247587
2.5,35.18797705678774,-61.521647542783164
2.5100000000000002,34.83000053369769,-61.47207673746173
2.52,34.46304348525468,-61.42284257330066
2.5300000000000002,34.08748794663605,-61.37394341277963
2.54,33.70369306596199,-61.325377435036785
2.5500000000000003,33.311998772471306,-61.27714265133947
2.56,32.912728650647,-61.22923691805987
2.57,32.506192208053264,-61.181657947699186
2.58,32.09268667626463,-61.13440331837424
2.59,31.672498449154673,-61.08747048208409
2.6,31.24590423723042,-61.040856772002286
2.61,30.81317199795528,-60.994559408986014
2.62,30.37456168817173,-60.94857550745227
2.63,29.930325874439802,-60.902902080739175
2.64,29.480710229372573,-60.85753604604628
2.65,29.025953936179636,-60.81247422902818
2.66,28.566290019127614,-60.76771336810093
2.67,28.101945614138952,-60.72325011850835
2.68,27.63314219102016,-60.67908105618614
2.69,27.16009573665358,-60.63520268145354
2.7,26.683016906766824,-60.59161142255655
2.71,26.202111152511687,-60.54830363908121
2.72,25.717578826965337,-60.50527562525185
2.73,25.229615275754337,-60.46252361312537
2.74,24.73841091525499,-60.42004377569056
2.75,24.244151301208134,-60.37783222987871
2.7600000000000002,23.747017190078104,-60.335885039490485
2.77,23.24718459506358,-60.29419821804225
2.7800000000000002,22.744824838317655,-60.25276773153426
2.79,22.24010460064213,-60.211589501141994
2.8000000000000003,21.733185969677518,-60.170659405831245
2.81,21.22422648740665,-60.12997328489727
2.82,20.713379197620128,-60.08952694042753
2.83,20.200792693849888,-60.04931613968766
2.84,19.686611168159082,-60.0093366174297
2.85,19.170974461077975,-59.969584078121876
2.86,18.654018112893795,-59.93005419809879
2.87,18.135873416434762,-59.890742627631134
2.88,17.61666747143266,-59.8516449929139
2.89,17.096523240502375,-59.81275689797206
2.9,16.575559606739404,-59.77407392648298
2.91,16.053891432906017,-59.7355916435146
2.92,15.531629622152376,-59.6973055971788
2.93,15.00888118019966,-59.659211320199184
2.94,14.485749278897192,-59.621304331393006
2.95,13.962333321054084,-59.58358013706659
2.96,13.438729006437454,-59.54603423232417
2.97,12.915028398823178,-59.50866210228986
2.98,12.391319993981275,-59.47145922324278
2.99,11.867688788475672,-59.43442106366528
3.0,11.344216349157303,-59.39754308520455
3.0100000000000002,10.820980883229709,-59.3608207435477
3.02,10.298057308767461,-59.32424948921075
3.0300000000000002,9.775517325569599,-59.28782476824196
3.04,9.253429486232672,-59.25154202283985
3.0500000000000003,8.731859267330828,-59.21539669188664
3.06,8.210869140593383,-59.17938421139762
3.0700000000000003,7.690518643973719,-59.14350001488717
3.08,7.170864452506576,-59.107739533652136
3.09,6.651960448854357,-59.072098196973414
3.1,6.133857793446245,-59.03657143223638
3.11,5.616604994117339,-59.00115466497119
3.12,5.100247975158034,-58.96584331881372
3.13,4.584830145686782,-58.930632815387995
3.14,4.070392467262211,-58.895518574111094
3.15,3.5569735206529423,-58.86049601192135
3.16,3.0446095716857418,-58.825560542930795
3.17,2.533334636094561,-58.790707578002745
3.18,2.023180543294699,-58.755932524255414
3.19,1.5141769990076936,-58.72123078449245
3.2,1.0063516466635414,-58.68659775656128
3.21,0.4997301275076551,-58.65202883264009
3.22,-0.005663860659626763,-58.61751939845435
3.23,-0.5098085061830905,-58.58306483242357
3.24,-1.0126838277645018,-58.54866050473924
3.25,-1.5142716202590627,-58.51430177637461
3.2600000000000002,-2.0145554021300223,-58.47998399802703
3.27,-2.513520364636101,-58.445702508993655
3.2800000000000002,-3.0111533228277407,-58.411452635981085
3.29,-3.5074426684297757,-58.37722969184963
3.3000000000000003,-4.002378324689984,-58.34302897429276
3.31,-4.49595170327504,-58.30884576445234
3.3200000000000003,-4.988155663297614,-58.274675325470206
3.33,-5.478984472560808,-58.24051290097639
3.34,-5.968433771108615,-58.206353713514744
3.35,-6.456500537173797,-58.172192962906045
3.36,-6.943183055617223,-58.1380258245492
3.37,-7.428480888955434,-58.10384744766073
3.38,-7.91239485107593,-58.06965295345285
3.39,-8.394926983742277,-58.03543743325038
3.4,-8.876080535993639,-58.00119594654673
3.41,-9.35585994654568,-57.96692351899899
3.42,-9.834270829301829,-57.932615140362344
3.43,-10.311319962085784,-57.89826576236376
3.44,-10.787015278707523,-57.86387029651501
3.45,-11.261365864476115,-57.82942361186491
3.46,-11.734381955273244,-57.794920532690746
3.47,-12.206074940301292,-57.76035583612859
3.48,-12.676457368619273,-57.72572424974236
3.49,-13.145542959578622,-57.69102044903129
3.5,-13.613346617268832,-57.65623905487536
3.5100000000000002,-14.079884449080101,-57.62137463091829
3.52,-14.545173788486528,-57.58642168088755
3.5300000000000002,-15.009233222148781,-57.55137464585065
3.54,-15.472082621429664,-57.51622790140704
3.5500000000000003,-15.93374317840952,-57.4809757548147
3.56,-16.394237446480794,-57.44561244205048
3.5700000000000003,-16.853589385592592,-57.410132124803006
3.58,-17.31182441220634,-57.374528887396934
3.59,-17.768969454012986,-57.33879673364711
3.6,-18.225053009450328,-57.302929583640996
3.61,-18.680105212046367,-57.26692127044764
3.62,-19.134157899600492,-57.230765536751136
3.63,-19.587244688199625,-57.19445603140636
3.64,-20.039401051050604,-57.15798630591458
3.65,-20.490664402093227,-57.12134981081609
3.66,-20.941074184340923,-57.084539891997046
3.67,-21.390671962877498,-57.04754978690696
3.68,-21.839501522419255,-57.010372620683476
3.69,-22.28760896933184,-56.973001402180174
3.7,-22.73504283797048,-56.93542901989321
3.71,-23.181854201191065,-56.89764823778196
3.72,-23.628096784857306,-56.85965169097839
3.73,-24.07382708614643,-56.82143188137958
3.74,-24.51910449543229,-56.782981173117136
3.75,-24.963991421499966,-56.74429178789682
3.7600000000000002,-25.408553419820134,-56.70535580020112
3.77,-25.852859323584337,-56.66616513234688
3.7800000000000002,-26.296981377173115,-56.62671154938951
3.79,-26.740995371697952,-56.586986653864486
3.8000000000000003,-27.184980782224095,-56.54698188035632
3.81,-27.629020906244243,-56.50668848988422
3.8200000000000003,-28.073203002932072,-56.466097564092955
3.83,-28.51761843265859,-56.425199999236455
3.84,-28.96236279620276,-56.3839864999408
3.85,-29.407536073029,-56.342447572732205
3.86,-29.853242757937515,-56.300573519314575
3.87,-30.299591995316803,-56.25835442957983
3.88,-30.746697710139934,-56.21578017433325
3.89,-31.194678734745423,-56.17284039771437
3.9,-31.64365893032758,-56.1295245092928
3.91,-32.09376730192815,-56.085821675816455
3.92,-32.545138105568405,-56.04172081258801
3.93,-32.997910945985836,-55.99721057444366
3.94,-33.45223086323999,-55.952279346305815
3.95,-33.90824840622393,-55.90691523327937
3.96,-34.36611969085922,-55.86110605025851
3.97,-34.826006440458784,-55.81483931100833
3.98,-35.288076005410915,-55.768102216682315
3.99,-35.752501358964956,-55.720881643733726
4.0,-36.219461065481184,-55.673164131174794
4.01,-36.68913921704076,-55.6249358671339
4.0200000000000005,-37.16172533379257,-55.57618267465627
4.03,-37.637414222838814,-55.52688999668873
4.04,-38.11640578982793,-55.47704288018363
4.05,-38.598904796728775,-55.42662595925109
4.0600000000000005,-39.08512055850288,-55.3756234372819
4.07,-39.57526657057149,-55.324019067956286
4.08,-40.069560058091845,-55.27179613504559
4.09,-40.568221437116215,-55.21893743090528
4.1,-41.07147367671322,-55.16542523354777
4.11,-41.579541550092465,-55.11124128217348
4.12,-42.092650761704476,-55.05636675102656
4.13,-42.611026936205896,-55.00078222142977
4.14,-43.13489445410985,-54.9444676518393
4.15,-43.6644751179154,-54.887402345745734
4.16,-44.19998663156985,-54.829564917232275
4.17,-44.74164087531495,-54.770933253984225
4.18,-45.28964195736908,-54.71148447752669
4.19,-45.84418402358082,-54.65119490044881
4.2,-46.405448806252906,-54.590039980353794
4.21,-46.97360289389397,-54.52799427025425
4.22,-47.54879470484577,-54.465031365112296
4.23,-48.131151149712906,-54.401123844204086
4.24,-48.72077397047144,-54.33624320896863
4.25,-49.317735748254506,-54.27035981598261
4.26,-49.92207557732841,-54.20344280468572
4.2700000000000005,-50.533794409918514,-54.13546001946711
4.28,-51.15285008556372,-54.06637792571212
4.29,-51.77915206980928,-53.99616151940243
4.3,-52.412555940506294,-53.924774229861704
4.3100000000000005,-53.05285767594238,-53.852177815245234
4.32,-53.6997878175763,-53.77833225038674
4.33,-54.35300560127083,-53.7031956066402
4.34,-55.01209317443341,-53.626723923390706
4.3500000000000005,-55.676550041993764,-53.54887107095695
4.36,-56.345787911010575,-53.46958860467051
4.37,-57.01912613091926,-53.38882560999379
4.38,-57.69578795264256,-53.30652853862922
4.39,-58.37489785320119,-53.22264103567675
4.4,-59.055480190871315,-53.13710375801117
4.41,-59.736459466728746,-53.04985418417395
4.42,-60.416662468676996,-52.96082641619818
4.43,-61.0948225607076,-52.86995097390504
4.44,-61.769586350211924,-52.777154582315234
4.45,-62.439522917107126,-52.68235995289854
4.46,-63.10313571864839,-52.585485559426644
4.47,-63.75887719267146,-52.48644540918453
4.48,-64.4051659710074,-52.385148810220485
4.49,-65.04040648746319,-52.28150013516122
4.5,-65.66301062699415,-52.175398581876344
4.51,-66.27142092281758,-52.06673793093889
4.5200000000000005,-66.8641346765715,-51.955406299394575
4.53,-67.43972826484507,-51.84128588982804
4.54,-67.99688081532362,-51.724252733112074
4.55,-68.53439639803311,-51.604176422566155
4.5600000000000005,-69.05122388968003,-51.48091983656172
4.57,-69.54647373574487,-51.354338845923316
4.58,-70.01943095463528,-51.224282001822914
4.59,-70.46956389425097,-51.090590199279426
4.6000000000000005,-70.89652845212466,-50.953096310885726
4.61,-71.30016769035525,-50.81162478500888
4.62,-71.68050699817793,-50.66599120245456
4.63,-72.03774516054447,-50.51600178545004
4.64,-72.37224186492278,-50.361452852765325
4.65,-72.68450230892275,-50.20213021483415
4.66,-72.97515965153856,-50.03780850282069
4.67,-73.24495607931955,-49.86825042566782
4.68,-73.49472323913102,-49.69320594921908
4.69,-73.72536272877092,-49.51241139149413
4.7,-73.93782724556432,-49.325588428086114
4.71,-74.133102882263,-49.13244300141464
4.72,-74.31219293998595,-48.932664127195274
4.73,-74.4761035091103,-48.725922590964494
4.74,-74.62583095855796,-48.51186952682786
4.75,-74.76235137715703,-48.29013486977823
4.76,-74.8866119307955,-48.06032567196836
4.7700000000000005,-74.99952403706052,-47.82202427222458
4.78,-75.1019582145386,-47.57478630686535
4.79,-75.19474043538207,-47.31813854854992
4.8,-75.2786497948862,-47.05157655843838
4.8100000000000005,-75.35441730810601,-46.77456213540535
4.82,-75.42272564838825,-46.48652054442853
4.83,-75.48420965368723,-46.18683750458461
4.84,-75.53945744156012,-45.87485591534851
4.8500000000000005,-75.58901199104463,-45.54987229813436
4.86,-75.63337306782165,-45.21113292827356
4.87,-75.67299938712125,-44.857829630947954
4.88,-75.7083109260115,-44.48909521305217
4.89,-75.73969131254063,-44.10399850164178
4.9,-75.76749023341519,-43.70153895865897
4.91,-75.79202581437715,-43.28064084117972
4.92,-75.81358693819035,-42.84014687671799
4.93,-75.83243547424078,-42.37881142443988
4.94,-75.8488084013227,-41.89529309586055
4.95,-75.8629198113776,-41.38814681320509
4.96,-75.87496278694292,-40.85581529073755
